Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79.063.574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;03/2018;93.318;123;3.911;7.791;9.900;1.543;31;0;23.300;8;2.280;1.792;2.229;394;131;0;6.834;866;14.048;21.725;201;0;0;0;36.839;23;14.233;940;0;0;0;0;15.195;0;0;0;0;0;0;0;0;400;3.216;2.607;3.307;1.112;176;51;10.869;0;0;0;0;0;0;0;0;0;0;281;0;0;0;0;281;0;0;0;0;0;0;0;0;0
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41.180.092;b3S;I;2;S5;9;MACEIO;AL;03/2018;91.401;821;9.064;20.376;35.817;15.113;3.438;0;84.628;24;379;761;966;171;0;0;2.300;0;1.895;2.367;0;0;0;0;4.262;9;68;7;0;0;0;0;84;0;0;0;0;0;0;0;0;110;5;6;6;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309.024;b3C;I;2;S4;9;BELO HORIZONTE;MG;03/2018;90.792;0;14.057;42.691;31.100;2.779;0;0;90.627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80.160.260;b3C;I;2;S4;9;FLORIANOPOLIS;SC;03/2018;90.608;0;22.341;65.731;280;0;0;0;88.352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487;1.145;624;0;0;2.257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;03/2018;89.189;861;12.862;26.328;15.800;3.865;180;0;59.895;20;158;338;547;37;0;0;1.100;0;551;2.103;1;0;0;0;2.656;262;17.421;553;1;0;0;0;18.236;0;0;0;0;0;0;0;0;304;994;4.849;0;0;0;0;6.147;0;0;0;0;0;0;0;0;0;583;253;319;0;0;0;1.155;0;0;0;0;0;0;0;0;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10.694.628;n1;I;2;S4;29;NATAL;RN;03/2018;87.488;0;0;0;0;0;0;0;0;508;7.044;23.270;18.887;6.821;2.852;0;59.382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348;1.196;5.014;14.797;6.705;47;0;28.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3.881.423;n1;I;2;S4;14;ARARUAMA;RJ;03/2018;87.456;2.305;15.264;33.839;26.102;4.850;2.626;0;84.986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337;1.931;201;1;0;0;0;2.469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70.937.271;b3S;I;2;S5;9;UBERLANDIA;MG;03/2018;87.089;434;7.633;18.830;30.422;12.708;5.089;0;75.117;7;741;1.796;2.556;582;863;0;6.545;0;1.355;2.558;0;0;0;0;3.913;0;972;225;0;0;0;0;1.197;0;0;0;0;0;0;0;0;17;140;44;76;39;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70.038.237;b3S;I;2;S5;9;NATAL;RN;03/2018;86.211;64;13.357;12.350;16.269;6.512;3.104;0;51.654;0;863;1.869;2.489;593;1.667;0;7.480;0;3.124;14.945;0;0;0;0;18.069;10;322;7;0;0;0;0;339;0;0;0;0;0;0;0;0;79;445;1.302;2.951;2.193;1.698;0;8.667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;03/2018;85.559;84;4.504;13.258;6.725;1.000;19;0;25.590;0;4.203;3.296;1.378;152;0;0;9.029;308;3.591;12.090;81;0;0;0;16.070;77;19.597;1.180;0;0;0;0;20.854;0;0;0;0;0;0;0;0;212;1.530;1.551;1.603;272;16;29;5.213;5;168;375;224;0;0;0;772;0;1.584;6.447;0;0;0;0;8.032;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;03/2018;84.783;402;8.262;17.168;18.741;388;0;0;44.961;399;894;12.049;1.877;118;0;0;15.336;430;3.285;1.976;89;0;0;0;5.779;41;7.715;541;0;0;0;0;8.297;0;0;0;0;0;0;0;0;486;2.166;2.960;2.459;394;0;39;8.504;4;152;301;66;0;0;0;522;0;0;1.112;271;0;0;0;1.383;0;0;0;0;0;0;0;0;0
BANCO NEON S.A.;253.448;b1;I;2;S4;2;BELO HORIZONTE;MG;03/2018;83.720;0;0;1.020;1.207;8.565;0;0;10.792;0;0;0;0;0;0;0;0;0;42.357;0;0;0;0;0;42.357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617;5.452;2.394;0;0;0;0;8.463;0;0;0;0;0;0;0;0;0;114;409;21.586;0;0;0;22.109;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO COOPLIVRE;49.389.307;b3S;I;2;S5;9;CAPIVARI;SP;03/2018;83.639;1.316;9.156;24.644;14.947;4.977;5;0;55.045;22;356;1.033;2.102;732;4;0;4.248;0;8.077;43;1;0;0;0;8.121;95;14.008;1.237;3;0;0;0;15.344;0;0;0;0;0;0;0;0;179;301;225;177;0;0;0;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;03/2018;83.356;4.454;10.521;33.366;16.006;2.258;32;0;66.638;0;132;361;723;93;0;0;1.309;0;2.684;2.627;0;0;0;0;5.310;389;7.110;1.350;0;0;0;0;8.848;0;0;0;0;0;0;0;0;659;37;0;96;0;458;0;1.250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;03/2018;82.902;103;4.371;9.031;5.450;102;0;0;19.057;26;840;2.176;3.376;556;0;0;6.974;708;7.523;16.966;54;0;0;0;25.250;94;9.720;804;0;0;0;0;10.618;0;0;0;0;0;0;0;0;467;5.396;5.995;7.010;1.445;44;19;20.376;10;137;314;166;0;0;0;627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1.604.998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;03/2018;82.531;289;4.408;13.180;16.269;2.636;0;0;36.782;55;946;2.507;4.501;639;0;0;8.649;0;5.074;6.319;0;0;0;0;11.393;313;13.569;1.055;2;0;0;0;14.939;0;0;0;0;0;0;0;0;122;138;1.060;0;0;0;0;1.321;0;0;0;0;0;0;0;0;0;5.292;3.943;212;0;0;0;9.447;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3.730.508;b3S;I;2;S5;9;GOIANIA;GO;03/2018;81.941;1.285;7.438;16.028;21.732;2.750;836;0;50.069;51;102;293;542;2;0;0;989;0;7.902;356;0;0;0;0;8.259;946;18.547;708;3;0;0;0;20.204;0;0;0;0;0;0;0;0;446;312;0;0;0;0;0;758;0;0;0;0;0;0;0;0;0;534;621;507;0;0;0;1.662;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;S5;9;PALMITOS;SC;03/2018;80.872;312;5.582;12.399;23.928;9.525;4.059;0;55.806;53;988;2.884;5.057;1.485;288;0;10.755;0;399;1.868;20;0;0;0;2.287;210;9.866;1.463;0;0;0;0;11.539;0;0;0;0;0;0;0;0;59;53;19;0;0;0;0;131;0;0;0;0;0;0;0;0;0;49;306;0;0;0;0;355;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;S5;9;BRACO DO NORTE;SC;03/2018;80.603;672;7.098;15.884;11.387;3.944;21;0;39.006;29;1.582;4.159;4.700;556;0;0;11.025;0;824;1.968;156;0;0;0;2.948;501;24.716;1.440;0;0;0;0;26.657;0;0;0;0;0;0;0;0;221;327;154;24;0;242;0;967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;03/2018;80.145;1.265;15.299;24.347;12.109;1.089;0;0;54.110;2;819;1.815;1.860;294;1;0;4.792;0;1.623;2.608;21;0;0;0;4.251;77;15.726;758;0;0;0;0;16.561;0;0;0;0;0;0;0;0;190;241;0;0;0;0;0;431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO ARBI S.A.;54.403.563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;03/2018;80.051;2.107;8.584;6.695;1.907;0;0;0;19.293;0;0;0;0;0;0;0;0;0;845;1.216;0;0;0;0;2.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.275;40.295;6.173;4.695;2.768;2.492;0;58.697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4.463.602;b3S;I;2;S5;9;MARILIA;SP;03/2018;78.323;232;5.855;15.342;20.334;4.292;19;0;46.075;18;714;1.846;2.914;505;2;0;5.999;685;4.941;2.718;30;0;0;0;8.375;97;8.196;835;0;0;0;0;9.129;0;0;0;0;0;0;0;0;496;2.099;2.229;2.966;897;0;57;8.745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS;87.900.601;b3S;I;2;S4;9;SOLEDADE;RS;03/2018;77.914;94;3.039;13.879;6.527;1.288;130;0;24.957;37;797;1.859;3.532;1.989;1.043;0;9.257;175;8.327;6.702;0;0;0;0;15.205;1;7.895;861;0;0;0;0;8.758;0;0;0;0;0;0;0;0;643;1.427;2.252;3.482;2.377;2.367;37;12.586;0;0;0;0;0;0;0;0;0;0;7.151;0;0;0;0;7.151;0;0;0;0;0;0;0;0;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;03/2018;77.399;3.101;9.137;14.123;10.913;3.283;4.630;0;45.186;344;220;312;146;0;0;0;1.023;0;427;0;0;0;0;0;427;69;5.205;178;0;0;0;0;5.452;2.187;8.838;9.437;0;0;0;0;20.463;3;35;0;0;0;0;0;38;5;1.727;2.702;377;0;0;0;4.811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81.011.686;b3S;I;2;S5;9;MAFRA;SC;03/2018;77.016;515;6.388;20.195;20.551;2.595;2.463;0;52.705;17;729;1.956;3.265;540;0;0;6.507;0;551;1.811;39;0;0;0;2.400;402;9.943;683;0;0;0;0;11.028;0;0;0;0;0;0;0;0;82;158;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;4.136;0;0;0;0;0;4.136;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81.206.039;b3S;I;2;S5;9;NOVA LONDRINA;PR;03/2018;76.769;125;4.410;9.974;11.872;2.471;12;0;28.864;22;738;5.433;1.760;353;0;0;8.306;529;5.698;7.441;0;0;0;0;13.668;609;15.819;1.121;2;0;0;0;17.552;0;0;0;0;0;0;0;0;257;3.458;1.843;2.056;728;5;32;8.379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7.469.260;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2018;76.543;2.744;9.446;18.284;30.703;2.755;284;0;64.217;0;20;12;0;0;0;0;32;0;7.525;958;0;0;35;0;8.518;301;2.401;26;0;0;0;0;2.729;0;0;0;0;0;0;0;0;53;290;506;198;0;0;0;1.046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRASIL PLURAL;51.839;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2018;76.418;4.151;13.757;13.613;16.254;0;0;0;47.774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.561;6.627;14.665;5.790;0;0;0;28.643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;03/2018;75.892;2.101;14.772;18.763;23.505;1.061;0;0;60.201;150;2;0;0;0;0;0;152;33;1.813;301;0;0;0;0;2.147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;14;0;2.767;5.771;4.840;0;0;0;13.377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5.772.229;b3S;I;2;S5;9;PARANAVAI;PR;03/2018;74.930;1.730;7.946;14.040;16.529;4.683;729;0;45.657;24;201;452;452;38;0;0;1.167;0;1.598;2.482;0;0;0;0;4.080;922;15.604;1.308;0;0;0;0;17.834;0;0;0;0;0;0;0;0;616;1.923;1.898;1.750;0;0;0;6.187;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LA NACION ARGENTINA;33.042.151;b1;I;3;S4;28;SAO PAULO;SP;03/2018;73.169;0;135;92;0;0;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;563;20.093;51.812;0;0;0;0;72.468;475;0;0;0;0;0;0;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;03/2018;73.123;259;5.337;14.413;22.201;5.943;1.380;0;49.534;41;439;1.045;1.645;632;598;0;4.399;178;3.614;7.550;0;0;0;0;11.342;3;3.548;299;0;0;0;0;3.850;0;0;0;0;0;0;0;0;43;559;1.297;1.882;217;0;0;3.999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966.246;b3S;I;2;S4;9;ITAI;SP;03/2018;72.928;1.587;8.324;15.075;7.925;846;0;0;33.757;2;430;1.192;2.159;308;0;0;4.091;0;4.187;96;11;0;0;0;4.295;185;15.098;906;0;0;0;0;16.189;0;0;0;0;0;0;0;0;195;32;1.280;305;280;0;0;2.092;0;0;0;0;0;0;0;0;0;2.194;10.191;118;0;0;0;12.504;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78.907.607;b3S;I;2;S5;9;PRUDENTOPOLIS;PR;03/2018;70.117;114;3.610;7.495;7.645;245;0;0;19.109;17;2.188;4.174;1.998;434;59;0;8.871;360;5.313;7.150;44;0;0;0;12.867;63;14.691;885;0;0;0;0;15.639;0;0;0;0;0;0;0;0;448;3.010;2.419;3.077;1.298;111;82;10.445;0;0;0;0;0;0;0;0;0;917;2.270;0;0;0;0;3.187;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70.241.658;b3S;I;2;S5;9;RECIFE;PE;03/2018;70.100;3.301;6.911;19.347;26.975;8.227;1.056;0;65.816;28;261;455;423;65;0;0;1.232;0;1.206;1.740;0;0;0;0;2.946;0;36;11;0;0;0;0;47;0;0;0;0;0;0;0;0;35;25;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81.292.278;b3S;I;2;S5;9;SAO LOURENCO D'OESTE;SC;03/2018;70.064;215;3.182;10.406;18.583;5.542;494;0;38.422;31;1.194;3.319;6.136;2.303;474;0;13.456;0;554;1.350;0;0;0;0;1.904;180;11.500;1.068;0;0;0;0;12.748;0;0;0;0;0;0;0;0;81;170;633;44;24;0;0;953;0;9;19;17;0;0;0;46;0;0;2.535;0;0;0;0;2.535;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698.609;b3S;I;2;S5;9;PARACATU;MG;03/2018;69.339;1.126;6.769;10.572;18.273;3.163;441;0;40.346;17;302;770;1.153;405;0;0;2.648;0;10.146;72;0;0;0;0;10.218;458;11.140;727;2;0;0;0;12.327;0;0;0;0;0;0;0;0;386;421;15;9;0;0;0;832;36;116;114;14;0;0;0;280;0;847;1.841;0;0;0;0;2.688;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87.784.088;b3S;I;2;S4;9;ESTACAO;RS;03/2018;68.778;221;3.697;13.852;21.334;1.915;228;0;41.247;24;1.685;4.752;2.661;617;4;0;9.743;156;2.222;4.948;5;0;0;0;7.331;1;3.031;108;0;0;0;0;3.139;0;0;0;0;0;0;0;0;252;994;1.144;2.726;1.056;931;1;7.104;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1.736.243;b3S;I;2;S5;9;CASCAVEL;PR;03/2018;67.917;38;3.020;7.253;7.165;1.155;0;0;18.631;31;1.465;4.124;5.837;2.319;939;0;14.716;305;4.177;7.556;704;0;0;0;12.742;0;3.064;397;0;0;0;0;3.460;0;0;0;0;0;0;0;0;30;1.178;3.199;6.215;3.735;4.005;0;18.362;0;3;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;03/2018;67.913;2.159;2.037;0;0;0;0;0;4.196;302;11.841;27.013;23.925;636;0;0;63.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO JACUÍ RS - SICREDI ALTO JACUÍ RS;87.779.625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;03/2018;67.911;47;2.696;6.638;11.387;2.582;72;0;23.421;4;408;1.128;1.322;261;0;0;3.122;285;7.397;21.097;691;154;0;0;29.625;188;4.399;557;0;0;0;0;5.144;0;0;0;0;0;0;0;0;330;1.267;1.321;2.285;871;367;9;6.450;0;0;0;0;0;0;0;0;0;112;37;0;0;0;0;149;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81.115.149;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;03/2018;67.328;226;4.645;8.997;10.607;1.400;808;0;26.683;43;681;1.899;3.497;735;0;0;6.855;547;3.000;9.488;590;0;0;0;13.626;54;4.961;408;0;0;0;0;5.423;0;0;0;0;0;0;0;0;440;3.243;3.944;4.277;943;0;17;12.864;0;0;0;0;0;0;0;0;0;942;935;0;0;0;0;1.876;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10.736.214;b3S;I;2;S4;9;CRISTALINA;GO;03/2018;66.903;64;4.913;8.685;8.866;499;0;0;23.027;0;188;505;755;93;0;0;1.541;467;7.398;6.840;0;0;0;0;14.705;75;12.369;1.810;0;0;0;0;14.254;0;0;0;0;0;0;0;0;393;2.372;2.721;4.750;1.782;11;177;12.206;0;2;0;0;0;0;0;2;0;739;429;0;0;0;0;1.168;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78.858.107;b3S;I;2;S5;9;CUNHA PORA;SC;03/2018;66.675;254;3.395;11.444;13.182;3.443;3.679;0;35.397;92;1.667;4.400;8.869;3.544;936;0;19.507;0;708;49;226;4;0;0;986;64;9.100;1.412;63;0;0;0;10.639;0;0;0;0;0;0;0;0;41;85;17;4;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25.606.237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;03/2018;65.821;574;7.107;17.201;21.576;7.270;3.182;0;56.910;12;264;723;954;351;9;0;2.314;0;1.243;1.800;0;0;0;0;3.043;18;2.485;474;95;0;0;0;3.071;0;0;0;0;0;0;0;0;249;41;95;5;0;0;0;389;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;94;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1.635.462;b3S;I;2;S5;9;LAJEADO;RS;03/2018;65.602;77;1.615;3.628;6.578;3.764;2.227;0;17.889;24;2.862;8.516;15.915;7.950;6.425;0;41.691;0;513;4.834;41;0;0;0;5.388;0;379;62;1;0;0;0;442;0;0;0;0;0;0;0;0;3;28;35;73;49;4;0;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
